danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,href,analysis_url,duration_ms,time_signature,artists,popularity,name,release_date,album
0.497,0.926,7,-3.239,1,0.165,0.0159,0.0,0.262,0.504,168.003,audio_features,5AKhHZFB5c8iQGZpZzp5Hz,spotify:track:5AKhHZFB5c8iQGZpZzp5Hz,https://api.spotify.com/v1/tracks/5AKhHZFB5c8iQGZpZzp5Hz,https://api.spotify.com/v1/audio-analysis/5AKhHZFB5c8iQGZpZzp5Hz,195667,4,GFRIEND,41,Tarot Cards,2020-07-13,回:Song of the Sirens
0.543,0.966,9,-1.687,0,0.121,0.135,3.34e-05,0.132,0.363,115.973,audio_features,23qMuv5okxrovw89FInbqj,spotify:track:23qMuv5okxrovw89FInbqj,https://api.spotify.com/v1/tracks/23qMuv5okxrovw89FInbqj,https://api.spotify.com/v1/audio-analysis/23qMuv5okxrovw89FInbqj,307200,4,WagakkiBand,30,Tengaku,2014-04-23,Vocalo Zanmai
0.608,0.305,4,-14.037,1,0.053,0.653,0.0,0.103,0.222,113.818,audio_features,02tvc9CFnTyHuSRlGeNv9w,spotify:track:02tvc9CFnTyHuSRlGeNv9w,https://api.spotify.com/v1/tracks/02tvc9CFnTyHuSRlGeNv9w,https://api.spotify.com/v1/audio-analysis/02tvc9CFnTyHuSRlGeNv9w,206975,4,Rex Orange County,72,Corduroy Dreams,2016-11-07,Bcos U Will Never B Free
0.628,0.967,6,-3.373,1,0.075,0.0346,2.21e-06,0.0801,0.822,120.036,audio_features,2o0ibKzu8MYLDS52xyWNgn,spotify:track:2o0ibKzu8MYLDS52xyWNgn,https://api.spotify.com/v1/tracks/2o0ibKzu8MYLDS52xyWNgn,https://api.spotify.com/v1/audio-analysis/2o0ibKzu8MYLDS52xyWNgn,258750,4,THE BINARY,0,"Rain for flower, Song for you",2020-06-01,"Rain for flower, Song for you"
0.662,0.562,8,-5.133,1,0.0344,0.852,6.76e-06,0.145,0.52,90.002,audio_features,25Uu0BvRuduk9vf9XF4X6q,spotify:track:25Uu0BvRuduk9vf9XF4X6q,https://api.spotify.com/v1/tracks/25Uu0BvRuduk9vf9XF4X6q,https://api.spotify.com/v1/audio-analysis/25Uu0BvRuduk9vf9XF4X6q,197733,4,HEIZE,0,Destiny Tells Me 운명이 내게 말해요,2019-11-13,"When the Camellia Blooms 동백꽃 필 무렵 (Original Television Soundtrack), Pt. 9"
0.798,0.556,11,-8.597,1,0.0303,0.527,0.000353,0.0959,0.627,109.994,audio_features,2rd4FH1cSaWGc0ZiUaMbX9,spotify:track:2rd4FH1cSaWGc0ZiUaMbX9,https://api.spotify.com/v1/tracks/2rd4FH1cSaWGc0ZiUaMbX9,https://api.spotify.com/v1/audio-analysis/2rd4FH1cSaWGc0ZiUaMbX9,236727,4,Phum Viphurit,64,Lover Boy,2018-03-22,Lover Boy
0.575,0.714,6,-5.247,1,0.0596,0.395,0.0,0.115,0.32,144.982,audio_features,47Bg6IrMed1GPbxRgwH2aC,spotify:track:47Bg6IrMed1GPbxRgwH2aC,https://api.spotify.com/v1/tracks/47Bg6IrMed1GPbxRgwH2aC,https://api.spotify.com/v1/audio-analysis/47Bg6IrMed1GPbxRgwH2aC,262231,4,Rex Orange County,79,Best Friend,2017-01-25,Best Friend
0.89,0.501,5,-5.562,0,0.0589,0.0958,0.0,0.103,0.758,126.949,audio_features,2p980qlVXYLh3HdHusbhfa,spotify:track:2p980qlVXYLh3HdHusbhfa,https://api.spotify.com/v1/tracks/2p980qlVXYLh3HdHusbhfa,https://api.spotify.com/v1/audio-analysis/2p980qlVXYLh3HdHusbhfa,211972,4,DEAN,56,Pour Up,2016-03-25,130 Mood : TRBL
0.597,0.486,8,-5.893,1,0.0986,0.331,0.0,0.14,0.397,137.68,audio_features,2IgbYlOlFpiSFYnsqB39lM,spotify:track:2IgbYlOlFpiSFYnsqB39lM,https://api.spotify.com/v1/tracks/2IgbYlOlFpiSFYnsqB39lM,https://api.spotify.com/v1/audio-analysis/2IgbYlOlFpiSFYnsqB39lM,201511,4,DPR LIVE,64,Jasmine,2017-10-08,Jasmine
0.79,0.888,10,-3.589,0,0.0479,0.034,4.48e-06,0.0783,0.946,148.028,audio_features,3aG0gbuvZ1VeVm68d4J6Yq,spotify:track:3aG0gbuvZ1VeVm68d4J6Yq,https://api.spotify.com/v1/tracks/3aG0gbuvZ1VeVm68d4J6Yq,https://api.spotify.com/v1/audio-analysis/3aG0gbuvZ1VeVm68d4J6Yq,177000,4,CLC,57,Devil,2019-09-06,Devil
0.752,0.533,2,-4.651,1,0.0278,0.0345,3.78e-06,0.0971,0.838,96.077,audio_features,2laAFvo3q3GIcXX7Ql8OeD,spotify:track:2laAFvo3q3GIcXX7Ql8OeD,https://api.spotify.com/v1/tracks/2laAFvo3q3GIcXX7Ql8OeD,https://api.spotify.com/v1/audio-analysis/2laAFvo3q3GIcXX7Ql8OeD,158653,4,Miniature Tigers,62,Like or Like Like,2009-09-22,Tell It to the Volcano
0.675,0.666,5,-9.612,1,0.0297,0.0543,7.55e-05,0.122,0.832,108.34,audio_features,0MsZ9Les11qQY8NEBA9Pwd,spotify:track:0MsZ9Les11qQY8NEBA9Pwd,https://api.spotify.com/v1/tracks/0MsZ9Les11qQY8NEBA9Pwd,https://api.spotify.com/v1/audio-analysis/0MsZ9Les11qQY8NEBA9Pwd,346093,4,Miki Matsubara,58,Mayonaka no Door / Stay With Me - Club Mix,2009,Pocket Park
0.513,0.479,10,-8.611,1,0.222,0.466,3.44e-05,0.232,0.433,138.592,audio_features,0JmJFhp4w99qsUIE8bCi8h,spotify:track:0JmJFhp4w99qsUIE8bCi8h,https://api.spotify.com/v1/tracks/0JmJFhp4w99qsUIE8bCi8h,https://api.spotify.com/v1/audio-analysis/0JmJFhp4w99qsUIE8bCi8h,274935,4,CODE KUNST,38,PARACHUTE (Feat. OHHYUK & Dok2),2017-02-28,MUGGLES' MANSION
0.566,0.628,11,-5.493,0,0.0574,0.721,1.14e-05,0.352,0.5,139.569,audio_features,5MFROL7TXwkFAeDs6rphWX,spotify:track:5MFROL7TXwkFAeDs6rphWX,https://api.spotify.com/v1/tracks/5MFROL7TXwkFAeDs6rphWX,https://api.spotify.com/v1/audio-analysis/5MFROL7TXwkFAeDs6rphWX,196120,4,HEIZE,12,Lyricist,2020-06-10,Lyricist
0.758,0.402,9,-5.066,1,0.0459,0.411,0.0,0.217,0.519,92.109,audio_features,3PWyoYwI4iHLnLWltMt4gd,spotify:track:3PWyoYwI4iHLnLWltMt4gd,https://api.spotify.com/v1/tracks/3PWyoYwI4iHLnLWltMt4gd,https://api.spotify.com/v1/audio-analysis/3PWyoYwI4iHLnLWltMt4gd,189154,4,Zion.T,17,No Make Up,2015-10-12,No Make Up
0.713,0.731,11,-5.558,0,0.0383,0.0527,0.0,0.0981,0.417,134.04,audio_features,5K209mgnrnMPLNIluT9m77,spotify:track:5K209mgnrnMPLNIluT9m77,https://api.spotify.com/v1/tracks/5K209mgnrnMPLNIluT9m77,https://api.spotify.com/v1/audio-analysis/5K209mgnrnMPLNIluT9m77,276440,4,Loco,45,Still (Feat. Crush),2017-05-25,BLEACHED
0.428,0.313,8,-7.327,1,0.0391,0.757,0.0,0.309,0.284,78.723,audio_features,3P3UA61WRQqwCXaoFOTENd,spotify:track:3P3UA61WRQqwCXaoFOTENd,https://api.spotify.com/v1/tracks/3P3UA61WRQqwCXaoFOTENd,https://api.spotify.com/v1/audio-analysis/3P3UA61WRQqwCXaoFOTENd,253293,4,IU,64,Through the Night,2017-04-21,Palette
0.612,0.587,10,-5.431,0,0.0503,0.638,0.0,0.176,0.367,166.092,audio_features,6Qo4x74ItniMSqyRDAwyKW,spotify:track:6Qo4x74ItniMSqyRDAwyKW,https://api.spotify.com/v1/tracks/6Qo4x74ItniMSqyRDAwyKW,https://api.spotify.com/v1/audio-analysis/6Qo4x74ItniMSqyRDAwyKW,211425,4,HEIZE,4,No Reason,2019-03-19,She's Fine
0.597,0.458,3,-8.295,1,0.0609,0.809,0.0,0.105,0.184,90.15,audio_features,0PkpRtJqrwuXhbdtJuQm7E,spotify:track:0PkpRtJqrwuXhbdtJuQm7E,https://api.spotify.com/v1/tracks/0PkpRtJqrwuXhbdtJuQm7E,https://api.spotify.com/v1/audio-analysis/0PkpRtJqrwuXhbdtJuQm7E,239003,4,offonoff,55,Photograph,2017-07-24,boy.
0.503,0.581,6,-7.007,1,0.0881,0.21,0.000708,0.257,0.633,94.555,audio_features,6ZzYETKetIfNUsZUb23jgG,spotify:track:6ZzYETKetIfNUsZUb23jgG,https://api.spotify.com/v1/tracks/6ZzYETKetIfNUsZUb23jgG,https://api.spotify.com/v1/audio-analysis/6ZzYETKetIfNUsZUb23jgG,233601,4,HONNE,67,Day 1 ◑,2018-08-24,Love Me / Love Me Not
0.559,0.526,3,-6.183,1,0.0368,0.63,0.0,0.144,0.344,86.91,audio_features,5efB9wfc6dn3pzll9ElIrH,spotify:track:5efB9wfc6dn3pzll9ElIrH,https://api.spotify.com/v1/tracks/5efB9wfc6dn3pzll9ElIrH,https://api.spotify.com/v1/audio-analysis/5efB9wfc6dn3pzll9ElIrH,244451,4,JONGHYUN,58,Lonely,2017-04-24,"JONGHYUN The Collection ""Story Op.2"""
0.761,0.451,11,-9.944,0,0.316,0.0272,0.0,0.153,0.451,104.967,audio_features,7rIfPMmf3h0JO2GT1C2m2z,spotify:track:7rIfPMmf3h0JO2GT1C2m2z,https://api.spotify.com/v1/tracks/7rIfPMmf3h0JO2GT1C2m2z,https://api.spotify.com/v1/audio-analysis/7rIfPMmf3h0JO2GT1C2m2z,208448,4,Cosmo's Midnight,48,History,2018-06-15,What Comes Next
0.726,0.492,10,-8.046,0,0.0794,0.566,8.14e-06,0.257,0.526,85.939,audio_features,2AA1f7utyvXpmtKsEvp5lz,spotify:track:2AA1f7utyvXpmtKsEvp5lz,https://api.spotify.com/v1/tracks/2AA1f7utyvXpmtKsEvp5lz,https://api.spotify.com/v1/audio-analysis/2AA1f7utyvXpmtKsEvp5lz,207113,4,DEAN,58,dayfly,2018-11-09,dayfly
0.701,0.775,5,-4.312,0,0.0349,0.0313,0.0,0.213,0.489,126.979,audio_features,5HIKTopIsEr4NZM99yytdo,spotify:track:5HIKTopIsEr4NZM99yytdo,https://api.spotify.com/v1/tracks/5HIKTopIsEr4NZM99yytdo,https://api.spotify.com/v1/audio-analysis/5HIKTopIsEr4NZM99yytdo,185917,4,ONE,0,heyahe,2017-07-11,ONE DAY
0.699,0.562,4,-5.573,0,0.253,0.213,0.0,0.42,0.471,104.995,audio_features,7Ixn1yXMvF8YBuKnJKjliu,spotify:track:7Ixn1yXMvF8YBuKnJKjliu,https://api.spotify.com/v1/tracks/7Ixn1yXMvF8YBuKnJKjliu,https://api.spotify.com/v1/audio-analysis/7Ixn1yXMvF8YBuKnJKjliu,189410,4,HEIZE,14,Don't Know You,2017-06-26,"/// (You, Clouds, Rain)"
0.403,0.86,10,-6.014,0,0.0655,0.00164,0.146,0.212,0.191,102.451,audio_features,2iYsZ5TowQRZFOa0bYPUc7,spotify:track:2iYsZ5TowQRZFOa0bYPUc7,https://api.spotify.com/v1/tracks/2iYsZ5TowQRZFOa0bYPUc7,https://api.spotify.com/v1/audio-analysis/2iYsZ5TowQRZFOa0bYPUc7,542600,4,Imperial Circus Dead Decadence,44,謳,2011-11-09,狂おしく咲いた凄惨な骸は奏で、愛おしく裂いた少女は聖餐の詞を謳う。
0.748,0.721,6,-6.345,0,0.0408,0.103,0.0,0.108,0.625,119.892,audio_features,7ppOWC1tLH7dryAau647oQ,spotify:track:7ppOWC1tLH7dryAau647oQ,https://api.spotify.com/v1/tracks/7ppOWC1tLH7dryAau647oQ,https://api.spotify.com/v1/audio-analysis/7ppOWC1tLH7dryAau647oQ,228320,4,HYUKOH,0,Comes and Goes 와리가리,2015-05-28,22
0.722,0.282,5,-7.484,1,0.106,0.373,0.00557,0.147,0.217,91.367,audio_features,58dSdjfEYNSxte1aNVxuNf,spotify:track:58dSdjfEYNSxte1aNVxuNf,https://api.spotify.com/v1/tracks/58dSdjfEYNSxte1aNVxuNf,https://api.spotify.com/v1/audio-analysis/58dSdjfEYNSxte1aNVxuNf,314358,4,Mac Ayres,68,Easy,2017-08-11,Drive Slow
0.644,0.861,0,-3.42,1,0.249,0.00115,4.41e-05,0.165,0.389,127.904,audio_features,4XRaGryj589Fee9HqIDwup,spotify:track:4XRaGryj589Fee9HqIDwup,https://api.spotify.com/v1/tracks/4XRaGryj589Fee9HqIDwup,https://api.spotify.com/v1/audio-analysis/4XRaGryj589Fee9HqIDwup,300000,4,Vantage,58,Count What You Have Now,2019-09-17,J-Funk City : Vantage's Edits Collection
0.537,0.896,7,-7.069,1,0.04,0.0139,0.869,0.222,0.366,128.048,audio_features,4KoOcR6rp5JmKLLvubzf4R,spotify:track:4KoOcR6rp5JmKLLvubzf4R,https://api.spotify.com/v1/tracks/4KoOcR6rp5JmKLLvubzf4R,https://api.spotify.com/v1/audio-analysis/4KoOcR6rp5JmKLLvubzf4R,297640,4,Masafumi Takada,40,Debate Scrum,2017-02-24,Danganronpa V3: Killing Harmony Original Soundtrack Black
0.78,0.858,7,-6.331,0,0.127,0.356,0.0,0.0937,0.5,93.987,audio_features,7A2RLTIRAbncB7EwCV2JRq,spotify:track:7A2RLTIRAbncB7EwCV2JRq,https://api.spotify.com/v1/tracks/7A2RLTIRAbncB7EwCV2JRq,https://api.spotify.com/v1/audio-analysis/7A2RLTIRAbncB7EwCV2JRq,291002,4,Epik High,0,HOME IS FAR AWAY,2017-10-23,WE'VE DONE SOMETHING WONDERFUL
0.463,0.566,8,-6.195,1,0.145,0.196,0.0,0.284,0.219,93.921,audio_features,6z1kLsntE7FuzKZHZWrXYN,spotify:track:6z1kLsntE7FuzKZHZWrXYN,https://api.spotify.com/v1/tracks/6z1kLsntE7FuzKZHZWrXYN,https://api.spotify.com/v1/audio-analysis/6z1kLsntE7FuzKZHZWrXYN,255729,4,DEAN,68,instagram,2017-12-26,instagram
0.62,0.644,4,-2.713,0,0.0447,0.314,0.0,0.105,0.502,145.87,audio_features,3eHkFA3StDR9BU7EVrUFLs,spotify:track:3eHkFA3StDR9BU7EVrUFLs,https://api.spotify.com/v1/tracks/3eHkFA3StDR9BU7EVrUFLs,https://api.spotify.com/v1/audio-analysis/3eHkFA3StDR9BU7EVrUFLs,232195,4,SURAN,60,WINE (Feat.Changmo) (Prod. SUGA),2017-04-27,WINE
0.708,0.727,11,-5.596,0,0.0845,0.177,0.0,0.602,0.466,127.98,audio_features,4D1SiOGrBs8e2JTZcXQrgv,spotify:track:4D1SiOGrBs8e2JTZcXQrgv,https://api.spotify.com/v1/tracks/4D1SiOGrBs8e2JTZcXQrgv,https://api.spotify.com/v1/audio-analysis/4D1SiOGrBs8e2JTZcXQrgv,241243,4,Dynamicduo,3,Eat Pray Love,2015-11-17,GRAND CARNIVAL
0.632,0.73,1,-5.207,0,0.208,0.228,0.0,0.194,0.639,81.763,audio_features,6ubjhLDYW0S5BetAasu8Ti,spotify:track:6ubjhLDYW0S5BetAasu8Ti,https://api.spotify.com/v1/tracks/6ubjhLDYW0S5BetAasu8Ti,https://api.spotify.com/v1/audio-analysis/6ubjhLDYW0S5BetAasu8Ti,252031,4,G2,39,Comfortable,2017-03-30,G2's Life
0.509,0.471,11,-6.374,0,0.0721,0.572,0.0,0.38,0.306,68.426,audio_features,5TZXc0oTCm0FoarV8OGGP3,spotify:track:5TZXc0oTCm0FoarV8OGGP3,https://api.spotify.com/v1/tracks/5TZXc0oTCm0FoarV8OGGP3,https://api.spotify.com/v1/audio-analysis/5TZXc0oTCm0FoarV8OGGP3,218280,4,HEIZE,9,Star,2016-12-05,Star
0.752,0.264,3,-10.956,1,0.0937,0.594,0.000132,0.107,0.184,86.001,audio_features,6vs7hcMDl4l6BQKL9KE9pd,spotify:track:6vs7hcMDl4l6BQKL9KE9pd,https://api.spotify.com/v1/tracks/6vs7hcMDl4l6BQKL9KE9pd,https://api.spotify.com/v1/audio-analysis/6vs7hcMDl4l6BQKL9KE9pd,192630,4,Zion.T,9,Just (From Young),2015-02-02,Young
