danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,href,analysis_url,duration_ms,time_signature,artists,popularity,name,release_date,album
0.804,0.68,0,-3.81,1,0.2,0.458,0.0,0.102,0.62,102.013,audio_features,3y7ByLZ05tluscOTRgEJ9Y,spotify:track:3y7ByLZ05tluscOTRgEJ9Y,https://api.spotify.com/v1/tracks/3y7ByLZ05tluscOTRgEJ9Y,https://api.spotify.com/v1/audio-analysis/3y7ByLZ05tluscOTRgEJ9Y,217413,4,IU,65,Palette (feat. G-DRAGON),2017-04-21,Palette
0.458,0.877,1,-4.229,1,0.0503,0.0353,0.0,0.106,0.386,136.034,audio_features,0ggHt5jwwtMsWME2PDB6a0,spotify:track:0ggHt5jwwtMsWME2PDB6a0,https://api.spotify.com/v1/tracks/0ggHt5jwwtMsWME2PDB6a0,https://api.spotify.com/v1/audio-analysis/0ggHt5jwwtMsWME2PDB6a0,218493,4,FLOW,60,COLORS,2003,FLOW the Best: Single Collection
0.767,0.551,11,-6.654,0,0.118,0.395,0.0,0.13,0.881,139.937,audio_features,7zDu3l7DDlfSlt20YMKkWo,spotify:track:7zDu3l7DDlfSlt20YMKkWo,https://api.spotify.com/v1/tracks/7zDu3l7DDlfSlt20YMKkWo,https://api.spotify.com/v1/audio-analysis/7zDu3l7DDlfSlt20YMKkWo,195205,4,DPR LIVE,59,Martini Blue,2017-12-07,Her
0.646,0.628,5,-5.81,1,0.0337,0.451,0.0,0.198,0.261,93.897,audio_features,2HC6c1d7SiznMV4rkmmxBB,spotify:track:2HC6c1d7SiznMV4rkmmxBB,https://api.spotify.com/v1/tracks/2HC6c1d7SiznMV4rkmmxBB,https://api.spotify.com/v1/audio-analysis/2HC6c1d7SiznMV4rkmmxBB,219107,4,Crush,0,잊어버리지마 Don't Forget (feat. 태연 Taeyeon),2016-01-22,잊어버리지마 Don't Forget (feat. 태연 Taeyeon) - Single
0.274,0.903,8,-3.125,1,0.064,0.0086,0.0,0.315,0.662,129.999,audio_features,1FzfflDA3gVic9iN8yPeo3,spotify:track:1FzfflDA3gVic9iN8yPeo3,https://api.spotify.com/v1/tracks/1FzfflDA3gVic9iN8yPeo3,https://api.spotify.com/v1/audio-analysis/1FzfflDA3gVic9iN8yPeo3,261920,4,Coda,0,Bloody Stream,2014-10-29,Bloody Stream
0.689,0.816,1,-6.126,0,0.0513,0.00637,0.0,0.108,0.654,90.048,audio_features,7gZTuT42mNVFu79FfbmGux,spotify:track:7gZTuT42mNVFu79FfbmGux,https://api.spotify.com/v1/tracks/7gZTuT42mNVFu79FfbmGux,https://api.spotify.com/v1/audio-analysis/7gZTuT42mNVFu79FfbmGux,215827,4,Emblem3,0,Sunset Boulevard,2014-06-02,"Songs from the Couch, Vol. 1"
0.757,0.624,1,-7.529,0,0.255,0.489,0.00853,0.102,0.485,87.017,audio_features,4dNUnQackdix2H4zTBqYLP,spotify:track:4dNUnQackdix2H4zTBqYLP,https://api.spotify.com/v1/tracks/4dNUnQackdix2H4zTBqYLP,https://api.spotify.com/v1/audio-analysis/4dNUnQackdix2H4zTBqYLP,243175,4,Primary,0,Bawling,2015-03-24,Lucky You! - EP
0.517,0.0917,0,-18.395,1,0.0336,0.876,0.629,0.108,0.0836,95.068,audio_features,72PqmnVj86bfTnkFiQ9Mx9,spotify:track:72PqmnVj86bfTnkFiQ9Mx9,https://api.spotify.com/v1/tracks/72PqmnVj86bfTnkFiQ9Mx9,https://api.spotify.com/v1/audio-analysis/72PqmnVj86bfTnkFiQ9Mx9,267173,4,Esbjörn Svensson Trio,49,Where We Used To Live,2006-09-22,Tuesday Wonderland
0.662,0.819,8,-4.252,0,0.325,0.0473,0.0,0.389,0.409,78.103,audio_features,0FG9wWkFFlCLzSEfmtWqtQ,spotify:track:0FG9wWkFFlCLzSEfmtWqtQ,https://api.spotify.com/v1/tracks/0FG9wWkFFlCLzSEfmtWqtQ,https://api.spotify.com/v1/audio-analysis/0FG9wWkFFlCLzSEfmtWqtQ,216515,4,ZICO,43,ANTI,2017-07-12,TELEVISION
0.663,0.882,7,-3.382,1,0.0616,0.0187,0.0,0.131,0.894,130.986,audio_features,2wvjGSWamFfhDgl2d04qBV,spotify:track:2wvjGSWamFfhDgl2d04qBV,https://api.spotify.com/v1/tracks/2wvjGSWamFfhDgl2d04qBV,https://api.spotify.com/v1/audio-analysis/2wvjGSWamFfhDgl2d04qBV,231493,4,Masayoshi Oishi,12,君じゃなきゃダメみたい,2017-07-26,カバーアルバム「仮歌」
0.411,0.971,6,-3.054,1,0.474,0.607,3.6e-05,0.177,0.232,87.897,audio_features,0FvXOXZXcdOQTqgFPheiAb,spotify:track:0FvXOXZXcdOQTqgFPheiAb,https://api.spotify.com/v1/tracks/0FvXOXZXcdOQTqgFPheiAb,https://api.spotify.com/v1/audio-analysis/0FvXOXZXcdOQTqgFPheiAb,282093,4,EGOIST,44,英雄 運命の詩 (from BEST AL“ALTER EGO”) - from Best AL Alter Ego,2017-12-27,Greatest Hits 2011-2017 Alter Ego
0.735,0.849,4,-4.308,0,0.129,0.212,2.94e-05,0.0608,0.223,125.972,audio_features,2YkjXEab4USTV9uuAgC90E,spotify:track:2YkjXEab4USTV9uuAgC90E,https://api.spotify.com/v1/tracks/2YkjXEab4USTV9uuAgC90E,https://api.spotify.com/v1/audio-analysis/2YkjXEab4USTV9uuAgC90E,207477,4,f(x),57,4 Walls,2015-10-27,4 Walls - The 4th Album
0.369,0.868,11,-4.81,1,0.0566,0.00118,0.0415,0.0901,0.76,166.021,audio_features,2RjaiG42AEVt5C6YsL3ElB,spotify:track:2RjaiG42AEVt5C6YsL3ElB,https://api.spotify.com/v1/tracks/2RjaiG42AEVt5C6YsL3ElB,https://api.spotify.com/v1/audio-analysis/2RjaiG42AEVt5C6YsL3ElB,208013,4,Joe Inoue,43,CLOSER,2008,Closer
0.746,0.898,3,-2.818,0,0.0725,0.0526,0.0,0.0858,0.879,121.967,audio_features,1Rrj7KyS2R6SP9CQMDJW1w,spotify:track:1Rrj7KyS2R6SP9CQMDJW1w,https://api.spotify.com/v1/tracks/1Rrj7KyS2R6SP9CQMDJW1w,https://api.spotify.com/v1/audio-analysis/1Rrj7KyS2R6SP9CQMDJW1w,192093,4,SEVENTEEN,63,VERY NICE,2016-07-04,Love&Letter repackage album
0.82,0.458,0,-10.207,1,0.37,0.592,4.52e-05,0.467,0.552,95.014,audio_features,7eRJCsnC77QvpK68xihrVD,spotify:track:7eRJCsnC77QvpK68xihrVD,https://api.spotify.com/v1/tracks/7eRJCsnC77QvpK68xihrVD,https://api.spotify.com/v1/audio-analysis/7eRJCsnC77QvpK68xihrVD,207493,4,Zion.T,0,Complex,2017-02-01,OO
0.672,0.713,6,-5.652,0,0.0904,0.189,0.0,0.607,0.453,128.065,audio_features,0aBNI9G75oIyXQ3NLPJlcE,spotify:track:0aBNI9G75oIyXQ3NLPJlcE,https://api.spotify.com/v1/tracks/0aBNI9G75oIyXQ3NLPJlcE,https://api.spotify.com/v1/audio-analysis/0aBNI9G75oIyXQ3NLPJlcE,241319,4,Dynamicduo,0,먹고하고자고 Eat Pray Love,2015-11-17,Grand Carnival
0.447,0.983,5,-2.281,1,0.268,0.0157,0.0,0.276,0.317,179.072,audio_features,3mScGCzxiXA9OaHdBeuk7O,spotify:track:3mScGCzxiXA9OaHdBeuk7O,https://api.spotify.com/v1/tracks/3mScGCzxiXA9OaHdBeuk7O,https://api.spotify.com/v1/audio-analysis/3mScGCzxiXA9OaHdBeuk7O,248947,4,LiSA,70,crossing field,2013-10-30,LANDSPACE
0.599,0.932,11,-5.622,1,0.0407,0.00215,0.0,0.146,0.539,102.065,audio_features,04LCCxG3pbOYeENiyUc7Xb,spotify:track:04LCCxG3pbOYeENiyUc7Xb,https://api.spotify.com/v1/tracks/04LCCxG3pbOYeENiyUc7Xb,https://api.spotify.com/v1/audio-analysis/04LCCxG3pbOYeENiyUc7Xb,208300,4,Vickeblanka,64,Black Rover,2018-04-18,ウララ
0.461,0.969,2,-3.269,1,0.0861,7.38e-05,0.0,0.362,0.807,177.012,audio_features,2bLASFaUQYTFbmD9etuOQv,spotify:track:2bLASFaUQYTFbmD9etuOQv,https://api.spotify.com/v1/tracks/2bLASFaUQYTFbmD9etuOQv,https://api.spotify.com/v1/audio-analysis/2bLASFaUQYTFbmD9etuOQv,238013,4,MAN WITH A MISSION,50,database,2014-03-12,Tales of Purefly
0.76,0.646,5,-6.988,0,0.311,0.11,0.0,0.11,0.525,92.992,audio_features,7BZ7vK3mmpiP4wMwQP8UFz,spotify:track:7BZ7vK3mmpiP4wMwQP8UFz,https://api.spotify.com/v1/tracks/7BZ7vK3mmpiP4wMwQP8UFz,https://api.spotify.com/v1/audio-analysis/7BZ7vK3mmpiP4wMwQP8UFz,208359,4,ZICO,0,Pride And Prejudice (Feat. Suran),2015-12-07,GALLERY
0.457,0.818,4,-4.157,0,0.261,0.221,0.0,0.435,0.822,96.168,audio_features,6BMoDsXoj1bdIRBCYzYjcw,spotify:track:6BMoDsXoj1bdIRBCYzYjcw,https://api.spotify.com/v1/tracks/6BMoDsXoj1bdIRBCYzYjcw,https://api.spotify.com/v1/audio-analysis/6BMoDsXoj1bdIRBCYzYjcw,191279,4,Crush,0,Oasis (feat. ZICO),2015-07-09,Oasis - Single
0.597,0.458,3,-8.295,1,0.0609,0.809,0.0,0.105,0.184,90.15,audio_features,0PkpRtJqrwuXhbdtJuQm7E,spotify:track:0PkpRtJqrwuXhbdtJuQm7E,https://api.spotify.com/v1/tracks/0PkpRtJqrwuXhbdtJuQm7E,https://api.spotify.com/v1/audio-analysis/0PkpRtJqrwuXhbdtJuQm7E,239003,4,offonoff,55,Photograph,2017-07-24,boy.
0.595,0.657,1,-6.498,0,0.183,0.462,0.000597,0.437,0.718,156.093,audio_features,0dWOFwdXrbBUYqD9DLsoyK,spotify:track:0dWOFwdXrbBUYqD9DLsoyK,https://api.spotify.com/v1/tracks/0dWOFwdXrbBUYqD9DLsoyK,https://api.spotify.com/v1/audio-analysis/0dWOFwdXrbBUYqD9DLsoyK,273151,4,BROCKHAMPTON,70,BLEACH,2017-12-15,SATURATION III
0.591,0.945,0,-2.483,1,0.0675,0.0389,0.0,0.214,0.96,180.048,audio_features,66lF1QWtLZXJofJ3x388RV,spotify:track:66lF1QWtLZXJofJ3x388RV,https://api.spotify.com/v1/tracks/66lF1QWtLZXJofJ3x388RV,https://api.spotify.com/v1/audio-analysis/66lF1QWtLZXJofJ3x388RV,248800,4,3年E組うた担(渚&茅野&業&磯貝&前原),59,バイバイ YESTERDAY,2016-05-25,バイバイ YESTERDAY
0.526,0.981,8,-1.82,1,0.111,0.00318,0.00161,0.187,0.781,142.016,audio_features,38kcwx5znepLWCIBID0Bwm,spotify:track:38kcwx5znepLWCIBID0Bwm,https://api.spotify.com/v1/tracks/38kcwx5znepLWCIBID0Bwm,https://api.spotify.com/v1/audio-analysis/38kcwx5znepLWCIBID0Bwm,250973,4,THE ORAL CIGARETTES,70,Kyouran Hey Kids!!,2016-01-05,FIXION
0.32,0.939,7,-1.74,1,0.13,0.0112,0.0,0.363,0.348,178.096,audio_features,5EHtUEFJ9trrc3cNNfBfJj,spotify:track:5EHtUEFJ9trrc3cNNfBfJj,https://api.spotify.com/v1/tracks/5EHtUEFJ9trrc3cNNfBfJj,https://api.spotify.com/v1/audio-analysis/5EHtUEFJ9trrc3cNNfBfJj,244787,4,BURNOUT SYNDROMES,59,ヒカリアレ,2016-11-29,Lemon
0.428,0.0674,0,-23.804,0,0.0468,0.983,0.884,0.108,0.265,101.221,audio_features,0yw7H06D4Zzprskpx1rLgT,spotify:track:0yw7H06D4Zzprskpx1rLgT,https://api.spotify.com/v1/tracks/0yw7H06D4Zzprskpx1rLgT,https://api.spotify.com/v1/audio-analysis/0yw7H06D4Zzprskpx1rLgT,176000,4,PurpleSchala,19,"Heartbeat, Heartbreak (From ""Persona 4"")",2018-06-20,Go To Sleep: Persona 4/5 for Solo Piano
0.278,0.909,8,-3.651,1,0.125,0.000688,0.000212,0.217,0.458,113.97,audio_features,4PR27vtUZsoiaUlQ6NNYyW,spotify:track:4PR27vtUZsoiaUlQ6NNYyW,https://api.spotify.com/v1/tracks/4PR27vtUZsoiaUlQ6NNYyW,https://api.spotify.com/v1/audio-analysis/4PR27vtUZsoiaUlQ6NNYyW,231507,5,Aimer,47,Brave Shine,2017,Best Selection Noir
0.611,0.63,9,-4.419,0,0.363,0.566,0.0,0.237,0.66,65.619,audio_features,5MvxeZPiiLAuB5gI8k3ynk,spotify:track:5MvxeZPiiLAuB5gI8k3ynk,https://api.spotify.com/v1/tracks/5MvxeZPiiLAuB5gI8k3ynk,https://api.spotify.com/v1/audio-analysis/5MvxeZPiiLAuB5gI8k3ynk,195230,4,IU,55,Can't Love You Anymore (With OHHYUK),2017-04-21,Palette
0.459,0.947,10,-2.783,0,0.0738,0.0117,1.98e-05,0.321,0.326,95.916,audio_features,3ZsH2zff1zBe1vYCQGIS8m,spotify:track:3ZsH2zff1zBe1vYCQGIS8m,https://api.spotify.com/v1/tracks/3ZsH2zff1zBe1vYCQGIS8m,https://api.spotify.com/v1/audio-analysis/3ZsH2zff1zBe1vYCQGIS8m,238707,4,LiSA,44,ASH,2018-05-09,LiSA Best (Way)
0.52,0.887,2,-5.302,0,0.0435,0.00146,0.00391,0.154,0.701,147.085,audio_features,0Ss5WWxG0B6aWrEel2jrGH,spotify:track:0Ss5WWxG0B6aWrEel2jrGH,https://api.spotify.com/v1/tracks/0Ss5WWxG0B6aWrEel2jrGH,https://api.spotify.com/v1/audio-analysis/0Ss5WWxG0B6aWrEel2jrGH,243013,4,Anime Project,45,Hotaruno Hikari,2011-10-19,Anison Box Vol.7
0.638,0.589,8,-6.719,0,0.217,0.742,2.76e-06,0.586,0.315,73.126,audio_features,5gvW7o7wXXCnH2nhusbE7j,spotify:track:5gvW7o7wXXCnH2nhusbE7j,https://api.spotify.com/v1/tracks/5gvW7o7wXXCnH2nhusbE7j,https://api.spotify.com/v1/audio-analysis/5gvW7o7wXXCnH2nhusbE7j,315122,4,CODE KUNST,29,"Beside Me (Feat. BewhY, YDG, SURAN)",2017-02-28,MUGGLES' MANSION
0.435,0.891,5,-2.723,0,0.0754,0.0377,2.19e-06,0.169,0.328,198.09,audio_features,4FaUSpNNCXdm24JpQ6oGEE,spotify:track:4FaUSpNNCXdm24JpQ6oGEE,https://api.spotify.com/v1/tracks/4FaUSpNNCXdm24JpQ6oGEE,https://api.spotify.com/v1/audio-analysis/4FaUSpNNCXdm24JpQ6oGEE,255920,4,GARNiDELiA,25,約束 -Promise code-,2016-08-19,Yakusoku
0.612,0.858,0,-5.359,0,0.364,0.442,0.0,0.205,0.869,80.352,audio_features,0q788echtkCMpQoQes4P6b,spotify:track:0q788echtkCMpQoQes4P6b,https://api.spotify.com/v1/tracks/0q788echtkCMpQoQes4P6b,https://api.spotify.com/v1/audio-analysis/0q788echtkCMpQoQes4P6b,251909,4,BROCKHAMPTON,49,JOHNNY,2017-12-15,SATURATION III
0.597,0.486,8,-5.893,1,0.0986,0.331,0.0,0.14,0.397,137.68,audio_features,2IgbYlOlFpiSFYnsqB39lM,spotify:track:2IgbYlOlFpiSFYnsqB39lM,https://api.spotify.com/v1/tracks/2IgbYlOlFpiSFYnsqB39lM,https://api.spotify.com/v1/audio-analysis/2IgbYlOlFpiSFYnsqB39lM,201511,4,DPR LIVE,64,Jasmine,2017-10-08,Jasmine
0.634,0.402,0,-9.011,1,0.0313,0.849,7.36e-06,0.0678,0.247,85.003,audio_features,0Ft9pLHK8GSYxBjDLXZBMd,spotify:track:0Ft9pLHK8GSYxBjDLXZBMd,https://api.spotify.com/v1/tracks/0Ft9pLHK8GSYxBjDLXZBMd,https://api.spotify.com/v1/audio-analysis/0Ft9pLHK8GSYxBjDLXZBMd,231572,4,Crush,0,Fall,2016-10-14,Wonderlust - EP
0.821,0.63,3,-6.776,0,0.0472,0.205,1.01e-05,0.0902,0.51,127.948,audio_features,5dFXrbiBhX3bWwAV4q4T1x,spotify:track:5dFXrbiBhX3bWwAV4q4T1x,https://api.spotify.com/v1/tracks/5dFXrbiBhX3bWwAV4q4T1x,https://api.spotify.com/v1/audio-analysis/5dFXrbiBhX3bWwAV4q4T1x,250722,4,Sik-K,40,Don’t Play,2016-07-20,Flip
